transaction_id,bill_id,date,store_id,store_location,customer_id,customer_segment,product_id,product_category,product_name,quantity,unit_price,payment_method,discount_applied,channel
TXN-2025-09206,BILL-5603,2025-03-16,S3,Suburban,C182,Regular,P202,Snacks,Protein Bar,1,2.5,Credit Card,0.06,In-store
TXN-2025-09207,BILL-4069,2025-02-18,S2,Uptown,C059,Regular,P202,Snacks,Protein Bar,3,2.5,Credit Card,0.08,Online
TXN-2025-09208,BILL-10208,2025-02-17,S2,Uptown,C290,Regular,P103,Beverages,Sparkling Water,3,1.8,UPI,0.15,Online
TXN-2025-09209,BILL-4069,2025-03-25,S3,Suburban,C193,Regular,P202,Snacks,Protein Bar,4,2.5,UPI,0.09,In-store
TXN-2025-09210,BILL-5605,2025-01-12,S3,Suburban,C498,New,P303,Personal Care,Handwash 300ml,2,3.0,Cash,0.11,In-store
TXN-2025-09211,BILL-4070,2025-02-18,S3,Suburban,C079,Loyal,P402,Household,Dish Soap 500ml,6,3.0,Cash,0.55,Online
TXN-2025-09212,BILL-5606,2025-03-17,S3,Suburban,C086,Regular,P202,Snacks,Protein Bar,1,2.5,Credit Card,0.03,In-store
TXN-2025-09213,BILL-5606,2025-02-25,S1,Downtown,C377,Regular,P301,Personal Care,Shampoo 250ml,1,4.0,Cash,0.12,In-store
TXN-2025-09214,BILL-10214,2025-02-17,S2,Uptown,C001,Regular,P101,Beverages,Orange Juice 1L,2,3.5,Credit Card,0.05,Online
TXN-2025-09215,BILL-4071,2025-01-31,S4,City Center,C313,New,P303,Personal Care,Handwash 300ml,2,3.0,Cash,0.1,In-store
TXN-2025-09216,BILL-5608,2025-01-03,S3,Suburban,C228,Regular,P102,Beverages,Organic Green Tea,2,4.2,UPI,0.19,In-store
TXN-2025-09217,BILL-10217,2025-02-27,S1,Downtown,C166,Regular,P403,Household,Garbage Bags 20pcs,2,2.8,UPI,0.31,In-store
TXN-2025-09218,BILL-4072,2025-02-04,S2,Uptown,C129,Regular,P401,Household,Laundry Detergent 1kg,1,6.5,Cash,0.08,In-store
TXN-2025-09219,BILL-10219,2025-03-25,S4,City Center,C075,Regular,P403,Household,Garbage Bags 20pcs,1,2.8,UPI,0.31,Online
TXN-2025-09220,BILL-4073,2025-03-03,S2,Uptown,C395,New,P201,Snacks,Potato Chips,2,1.2,Credit Card,0.05,In-store
TXN-2025-09221,BILL-4073,2025-03-31,S2,Uptown,C150,Regular,P202,Snacks,Protein Bar,1,2.5,Credit Card,0.05,In-store
TXN-2025-09222,BILL-4074,2025-03-19,S3,Suburban,C327,New,P402,Household,Dish Soap 500ml,1,3.0,Cash,0.16,Online
TXN-2025-09223,BILL-5611,2025-02-25,S2,Uptown,C297,Regular,P203,Snacks,Chocolate Cookies,2,2.0,UPI,0.04,In-store
TXN-2025-09224,BILL-5612,2025-02-10,S1,Downtown,C141,Regular,P303,Personal Care,Handwash 300ml,1,3.0,Credit Card,0.14,In-store
TXN-2025-09225,BILL-10225,2025-03-16,S1,Downtown,C017,Regular,P203,Snacks,Chocolate Cookies,4,2.0,Cash,0.04,In-store
TXN-2025-09226,BILL-5613,2025-01-14,S4,City Center,C224,Regular,P401,Household,Laundry Detergent 1kg,3,6.5,UPI,0.3,In-store
TXN-2025-09227,BILL-4075,2025-01-18,S2,Uptown,C448,Regular,P203,Snacks,Chocolate Cookies,2,2.0,Cash,0.08,In-store
TXN-2025-09228,BILL-10228,2025-02-17,S4,City Center,C209,Loyal,P203,Snacks,Chocolate Cookies,3,2.0,UPI,0.09,In-store
TXN-2025-09229,BILL-10229,2025-02-15,S2,Uptown,C232,Regular,P201,Snacks,Potato Chips,3,1.2,Cash,0.1,In-store
TXN-2025-09230,BILL-10230,2025-02-10,S2,Uptown,C435,Regular,P403,Household,Garbage Bags 20pcs,2,2.8,Cash,0.17,In-store
TXN-2025-09231,BILL-4077,2025-03-08,S1,Downtown,C389,Loyal,P403,Household,Garbage Bags 20pcs,5,2.8,UPI,0.38,Online
TXN-2025-09232,BILL-5616,2025-01-29,S2,Uptown,C021,Loyal,P201,Snacks,Potato Chips,2,1.2,Credit Card,0.06,In-store
TXN-2025-09233,BILL-4077,2025-02-05,S2,Uptown,C055,Loyal,P201,Snacks,Potato Chips,3,1.2,UPI,0.08,In-store
TXN-2025-09234,BILL-10234,2025-02-16,S4,City Center,C143,Regular,P201,Snacks,Potato Chips,2,1.2,Credit Card,0.09,In-store
TXN-2025-09235,BILL-10235,2025-03-22,S4,City Center,C325,New,P101,Beverages,Orange Juice 1L,1,3.5,Cash,0.09,In-store
TXN-2025-09236,BILL-4078,2025-01-24,S4,City Center,C242,Regular,P301,Personal Care,Shampoo 250ml,1,4.0,UPI,0.09,In-store
TXN-2025-09237,BILL-4079,2025-01-17,S3,Suburban,C249,Loyal,P402,Household,Dish Soap 500ml,2,3.0,Cash,0.39,In-store
TXN-2025-09238,BILL-5619,2025-01-01,S4,City Center,C209,Loyal,P401,Household,Laundry Detergent 1kg,6,6.5,Credit Card,0.22,Online
TXN-2025-09239,BILL-10239,2025-01-05,S4,City Center,C126,Regular,P103,Beverages,Sparkling Water,1,1.8,Cash,0.14,In-store
TXN-2025-09240,BILL-10240,2025-02-24,S4,City Center,C256,Loyal,P401,Household,Laundry Detergent 1kg,5,6.5,Credit Card,0.5,In-store
TXN-2025-09241,BILL-5620,2025-01-22,S2,Uptown,C263,New,P301,Personal Care,Shampoo 250ml,2,4.0,Credit Card,0.1,In-store
TXN-2025-09242,BILL-5621,2025-03-30,S4,City Center,C007,New,P203,Snacks,Chocolate Cookies,2,2.0,Credit Card,0.02,In-store
TXN-2025-09243,BILL-4081,2025-01-21,S4,City Center,C410,Loyal,P401,Household,Laundry Detergent 1kg,5,6.5,Cash,0.59,In-store
TXN-2025-09244,BILL-10244,2025-01-31,S3,Suburban,C389,New,P103,Beverages,Sparkling Water,2,1.8,UPI,0.1,Online
TXN-2025-09245,BILL-4081,2025-02-09,S3,Suburban,C176,Regular,P403,Household,Garbage Bags 20pcs,3,2.8,Cash,0.31,In-store
TXN-2025-09246,BILL-4082,2025-03-02,S3,Suburban,C327,Regular,P403,Household,Garbage Bags 20pcs,1,2.8,Cash,0.39,Online
TXN-2025-09247,BILL-10247,2025-02-02,S1,Downtown,C415,Regular,P202,Snacks,Protein Bar,4,2.5,UPI,0.09,In-store
TXN-2025-09248,BILL-4082,2025-01-01,S4,City Center,C434,Loyal,P202,Snacks,Protein Bar,3,2.5,Credit Card,0.12,In-store
TXN-2025-09249,BILL-10249,2025-01-02,S2,Uptown,C014,Regular,P302,Personal Care,Toothpaste 100g,1,2.2,Cash,0.16,Online
TXN-2025-09250,BILL-10250,2025-01-24,S3,Suburban,C263,New,P203,Snacks,Chocolate Cookies,1,2.0,UPI,0.05,In-store
TXN-2025-09251,BILL-4083,2025-03-02,S4,City Center,C077,Regular,P403,Household,Garbage Bags 20pcs,1,2.8,Credit Card,0.15,Online
TXN-2025-09252,BILL-10252,2025-02-28,S1,Downtown,C498,Regular,P201,Snacks,Potato Chips,2,1.2,Credit Card,0.03,Online
TXN-2025-09253,BILL-5626,2025-01-02,S4,City Center,C237,Loyal,P403,Household,Garbage Bags 20pcs,6,2.8,UPI,0.42,In-store
TXN-2025-09254,BILL-10254,2025-03-06,S1,Downtown,C430,New,P103,Beverages,Sparkling Water,1,1.8,Credit Card,0.05,In-store
TXN-2025-09255,BILL-4085,2025-02-19,S2,Uptown,C098,Regular,P201,Snacks,Potato Chips,3,1.2,Credit Card,0.03,In-store
TXN-2025-09256,BILL-10256,2025-03-20,S2,Uptown,C172,Regular,P301,Personal Care,Shampoo 250ml,2,4.0,UPI,0.07,In-store
TXN-2025-09257,BILL-4085,2025-01-02,S3,Suburban,C084,Regular,P202,Snacks,Protein Bar,1,2.5,Credit Card,0.04,Online
TXN-2025-09258,BILL-10258,2025-03-18,S3,Suburban,C326,Loyal,P302,Personal Care,Toothpaste 100g,5,2.2,UPI,0.18,In-store
TXN-2025-09259,BILL-5629,2025-01-11,S4,City Center,C306,New,P403,Household,Garbage Bags 20pcs,1,2.8,UPI,0.07,In-store
TXN-2025-09260,BILL-5630,2025-03-31,S2,Uptown,C301,Regular,P401,Household,Laundry Detergent 1kg,4,6.5,UPI,0.29,In-store
TXN-2025-09261,BILL-5630,2025-02-04,S2,Uptown,C088,Regular,P103,Beverages,Sparkling Water,3,1.8,UPI,0.18,Online
TXN-2025-09262,BILL-10262,2025-01-18,S2,Uptown,C153,Loyal,P403,Household,Garbage Bags 20pcs,4,2.8,Cash,0.56,In-store
TXN-2025-09263,BILL-5631,2025-02-13,S4,City Center,C396,Loyal,P303,Personal Care,Handwash 300ml,4,3.0,UPI,0.38,In-store
TXN-2025-09264,BILL-10264,2025-02-20,S3,Suburban,C297,New,P103,Beverages,Sparkling Water,2,1.8,Cash,0.03,In-store
TXN-2025-09265,BILL-5632,2025-01-07,S4,City Center,C412,New,P301,Personal Care,Shampoo 250ml,1,4.0,UPI,0.04,In-store
TXN-2025-09266,BILL-5633,2025-03-26,S4,City Center,C391,Loyal,P202,Snacks,Protein Bar,2,2.5,Credit Card,0.08,In-store
TXN-2025-09267,BILL-10267,2025-03-14,S3,Suburban,C133,Loyal,P402,Household,Dish Soap 500ml,5,3.0,Credit Card,0.23,In-store
TXN-2025-09268,BILL-4089,2025-02-11,S4,City Center,C198,Regular,P102,Beverages,Organic Green Tea,2,4.2,Credit Card,0.11,Online
TXN-2025-09269,BILL-4089,2025-02-28,S3,Suburban,C143,Regular,P101,Beverages,Orange Juice 1L,4,3.5,UPI,0.07,Online
TXN-2025-09270,BILL-4090,2025-02-26,S3,Suburban,C265,Loyal,P401,Household,Laundry Detergent 1kg,2,6.5,Credit Card,0.55,Online
TXN-2025-09271,BILL-10271,2025-02-11,S3,Suburban,C208,Regular,P303,Personal Care,Handwash 300ml,2,3.0,Credit Card,0.29,Online
TXN-2025-09272,BILL-4090,2025-02-21,S1,Downtown,C360,Loyal,P303,Personal Care,Handwash 300ml,2,3.0,UPI,0.23,Online
TXN-2025-09273,BILL-4091,2025-02-28,S1,Downtown,C371,New,P103,Beverages,Sparkling Water,2,1.8,UPI,0.05,In-store
TXN-2025-09274,BILL-10274,2025-03-03,S3,Suburban,C344,Regular,P103,Beverages,Sparkling Water,1,1.8,Credit Card,0.1,Online
TXN-2025-09275,BILL-4091,2025-02-24,S3,Suburban,C131,Regular,P202,Snacks,Protein Bar,3,2.5,Credit Card,0.03,In-store
TXN-2025-09276,BILL-4092,2025-03-16,S1,Downtown,C159,Regular,P301,Personal Care,Shampoo 250ml,4,4.0,UPI,0.09,In-store
TXN-2025-09277,BILL-5638,2025-03-23,S4,City Center,C051,Regular,P202,Snacks,Protein Bar,2,2.5,Credit Card,0.03,In-store
TXN-2025-09278,BILL-10278,2025-01-17,S4,City Center,C217,Regular,P301,Personal Care,Shampoo 250ml,1,4.0,Credit Card,0.13,Online
TXN-2025-09279,BILL-5639,2025-03-12,S4,City Center,C462,Regular,P302,Personal Care,Toothpaste 100g,4,2.2,Cash,0.07,Online
TXN-2025-09280,BILL-4093,2025-01-27,S3,Suburban,C003,Regular,P203,Snacks,Chocolate Cookies,1,2.0,UPI,0.1,In-store
TXN-2025-09281,BILL-4093,2025-02-09,S2,Uptown,C390,Regular,P303,Personal Care,Handwash 300ml,3,3.0,UPI,0.29,Online
TXN-2025-09282,BILL-10282,2025-03-07,S1,Downtown,C034,Regular,P203,Snacks,Chocolate Cookies,2,2.0,Credit Card,0.09,In-store
TXN-2025-09283,BILL-4094,2025-03-08,S4,City Center,C407,Regular,P302,Personal Care,Toothpaste 100g,3,2.2,Credit Card,0.09,In-store
TXN-2025-09284,BILL-4094,2025-01-14,S3,Suburban,C009,Regular,P402,Household,Dish Soap 500ml,3,3.0,UPI,0.3,Online
TXN-2025-09285,BILL-4095,2025-02-14,S3,Suburban,C072,Loyal,P401,Household,Laundry Detergent 1kg,2,6.5,UPI,0.39,In-store
TXN-2025-09286,BILL-5643,2025-03-12,S1,Downtown,C290,Loyal,P103,Beverages,Sparkling Water,5,1.8,Credit Card,0.2,In-store
TXN-2025-09287,BILL-4095,2025-03-27,S4,City Center,C092,Regular,P203,Snacks,Chocolate Cookies,4,2.0,UPI,0.08,In-store
TXN-2025-09288,BILL-4096,2025-03-11,S4,City Center,C086,Loyal,P103,Beverages,Sparkling Water,4,1.8,UPI,0.13,In-store
TXN-2025-09289,BILL-4096,2025-01-09,S3,Suburban,C309,Regular,P102,Beverages,Organic Green Tea,4,4.2,UPI,0.18,In-store
TXN-2025-09290,BILL-5645,2025-02-07,S3,Suburban,C091,Regular,P302,Personal Care,Toothpaste 100g,4,2.2,Cash,0.07,In-store
TXN-2025-09291,BILL-4097,2025-03-03,S3,Suburban,C410,Regular,P102,Beverages,Organic Green Tea,1,4.2,UPI,0.05,Online
TXN-2025-09292,BILL-4097,2025-01-21,S1,Downtown,C429,Regular,P202,Snacks,Protein Bar,1,2.5,Cash,0.04,In-store
TXN-2025-09293,BILL-10293,2025-02-09,S3,Suburban,C368,Regular,P401,Household,Laundry Detergent 1kg,1,6.5,Cash,0.29,In-store
TXN-2025-09294,BILL-10294,2025-03-30,S4,City Center,C169,Regular,P402,Household,Dish Soap 500ml,2,3.0,Credit Card,0.21,In-store
TXN-2025-09295,BILL-10295,2025-03-14,S4,City Center,C066,Loyal,P403,Household,Garbage Bags 20pcs,5,2.8,Credit Card,0.4,Online
TXN-2025-09296,BILL-5648,2025-03-15,S1,Downtown,C207,Loyal,P402,Household,Dish Soap 500ml,4,3.0,UPI,0.46,In-store
TXN-2025-09297,BILL-4099,2025-01-18,S3,Suburban,C196,Regular,P102,Beverages,Organic Green Tea,4,4.2,Cash,0.04,Online
TXN-2025-09298,BILL-10298,2025-02-20,S1,Downtown,C496,Regular,P302,Personal Care,Toothpaste 100g,4,2.2,UPI,0.22,In-store
TXN-2025-09299,BILL-10299,2025-02-23,S3,Suburban,C234,Regular,P201,Snacks,Potato Chips,2,1.2,Cash,0.07,Online
TXN-2025-09300,BILL-10300,2025-03-22,S3,Suburban,C448,Regular,P303,Personal Care,Handwash 300ml,2,3.0,UPI,0.2,Online
TXN-2025-09301,BILL-5650,2025-03-02,S1,Downtown,C383,Regular,P203,Snacks,Chocolate Cookies,4,2.0,UPI,0.06,Online
TXN-2025-09302,BILL-5651,2025-02-28,S4,City Center,C389,Loyal,P303,Personal Care,Handwash 300ml,6,3.0,UPI,0.16,Online
TXN-2025-09303,BILL-5651,2025-01-25,S3,Suburban,C059,Regular,P401,Household,Laundry Detergent 1kg,1,6.5,UPI,0.18,In-store
TXN-2025-09304,BILL-10304,2025-03-09,S3,Suburban,C020,New,P302,Personal Care,Toothpaste 100g,2,2.2,Cash,0.03,Online
TXN-2025-09305,BILL-5652,2025-01-28,S3,Suburban,C334,Loyal,P201,Snacks,Potato Chips,6,1.2,UPI,0.13,In-store
TXN-2025-09306,BILL-5653,2025-02-15,S4,City Center,C258,Regular,P301,Personal Care,Shampoo 250ml,3,4.0,Credit Card,0.19,In-store
TXN-2025-09307,BILL-5653,2025-01-28,S4,City Center,C306,Loyal,P202,Snacks,Protein Bar,3,2.5,Cash,0.09,In-store
TXN-2025-09308,BILL-4102,2025-02-12,S2,Uptown,C443,Regular,P402,Household,Dish Soap 500ml,4,3.0,Cash,0.17,Online
TXN-2025-09309,BILL-10309,2025-01-26,S1,Downtown,C430,Regular,P302,Personal Care,Toothpaste 100g,4,2.2,Credit Card,0.28,In-store
TXN-2025-09310,BILL-4103,2025-03-29,S3,Suburban,C487,New,P201,Snacks,Potato Chips,2,1.2,UPI,0.03,Online
TXN-2025-09311,BILL-5655,2025-02-25,S1,Downtown,C357,Loyal,P302,Personal Care,Toothpaste 100g,5,2.2,Cash,0.18,Online
TXN-2025-09312,BILL-4104,2025-03-25,S2,Uptown,C350,Loyal,P101,Beverages,Orange Juice 1L,3,3.5,UPI,0.29,Online
TXN-2025-09313,BILL-4104,2025-02-06,S3,Suburban,C088,Regular,P203,Snacks,Chocolate Cookies,2,2.0,Credit Card,0.1,In-store
TXN-2025-09314,BILL-4104,2025-02-23,S1,Downtown,C261,Regular,P201,Snacks,Potato Chips,2,1.2,UPI,0.06,Online
TXN-2025-09315,BILL-10315,2025-02-21,S3,Suburban,C282,New,P203,Snacks,Chocolate Cookies,2,2.0,UPI,0.01,Online
TXN-2025-09316,BILL-10316,2025-01-10,S2,Uptown,C127,Regular,P203,Snacks,Chocolate Cookies,1,2.0,Cash,0.07,In-store
TXN-2025-09317,BILL-10317,2025-02-14,S2,Uptown,C192,New,P301,Personal Care,Shampoo 250ml,1,4.0,Cash,0.14,Online
TXN-2025-09318,BILL-5659,2025-03-17,S2,Uptown,C152,Regular,P201,Snacks,Potato Chips,3,1.2,Cash,0.07,In-store
TXN-2025-09319,BILL-10319,2025-01-31,S4,City Center,C053,Regular,P301,Personal Care,Shampoo 250ml,3,4.0,Credit Card,0.21,In-store
TXN-2025-09320,BILL-5660,2025-02-04,S3,Suburban,C150,Loyal,P203,Snacks,Chocolate Cookies,5,2.0,Cash,0.06,In-store
TXN-2025-09321,BILL-10321,2025-02-26,S2,Uptown,C466,Regular,P403,Household,Garbage Bags 20pcs,2,2.8,Credit Card,0.13,In-store
TXN-2025-09322,BILL-5661,2025-02-09,S4,City Center,C408,Regular,P201,Snacks,Potato Chips,3,1.2,UPI,0.04,In-store
TXN-2025-09323,BILL-10323,2025-03-07,S2,Uptown,C332,Loyal,P403,Household,Garbage Bags 20pcs,6,2.8,Credit Card,0.55,In-store
TXN-2025-09324,BILL-10324,2025-01-21,S4,City Center,C171,Regular,P201,Snacks,Potato Chips,2,1.2,Cash,0.03,In-store
TXN-2025-09325,BILL-4108,2025-02-08,S2,Uptown,C106,Loyal,P403,Household,Garbage Bags 20pcs,4,2.8,Credit Card,0.5,Online
TXN-2025-09326,BILL-5663,2025-03-22,S4,City Center,C331,Regular,P202,Snacks,Protein Bar,2,2.5,UPI,0.09,In-store
TXN-2025-09327,BILL-10327,2025-02-16,S3,Suburban,C421,Loyal,P302,Personal Care,Toothpaste 100g,6,2.2,UPI,0.42,In-store
TXN-2025-09328,BILL-10328,2025-01-03,S2,Uptown,C275,Loyal,P103,Beverages,Sparkling Water,4,1.8,Cash,0.27,Online
TXN-2025-09329,BILL-10329,2025-01-19,S3,Suburban,C057,Regular,P102,Beverages,Organic Green Tea,4,4.2,Credit Card,0.05,In-store
TXN-2025-09330,BILL-4110,2025-01-11,S4,City Center,C108,New,P202,Snacks,Protein Bar,2,2.5,Credit Card,0.02,Online
TXN-2025-09331,BILL-5665,2025-01-24,S3,Suburban,C240,New,P402,Household,Dish Soap 500ml,1,3.0,Cash,0.18,Online
TXN-2025-09332,BILL-10332,2025-01-15,S2,Uptown,C390,New,P403,Household,Garbage Bags 20pcs,1,2.8,Cash,0.15,In-store
TXN-2025-09333,BILL-5666,2025-01-28,S3,Suburban,C051,Regular,P103,Beverages,Sparkling Water,2,1.8,Cash,0.15,In-store
TXN-2025-09334,BILL-4111,2025-03-25,S1,Downtown,C004,New,P303,Personal Care,Handwash 300ml,2,3.0,UPI,0.04,Online
TXN-2025-09335,BILL-4111,2025-01-25,S4,City Center,C362,Loyal,P203,Snacks,Chocolate Cookies,2,2.0,Cash,0.09,In-store
TXN-2025-09336,BILL-10336,2025-02-13,S3,Suburban,C106,New,P202,Snacks,Protein Bar,2,2.5,Credit Card,0.03,In-store
TXN-2025-09337,BILL-4112,2025-02-28,S4,City Center,C175,Regular,P203,Snacks,Chocolate Cookies,1,2.0,Cash,0.09,In-store
TXN-2025-09338,BILL-10338,2025-03-08,S1,Downtown,C464,New,P201,Snacks,Potato Chips,2,1.2,Cash,0.04,In-store
TXN-2025-09339,BILL-4113,2025-03-06,S1,Downtown,C461,Regular,P301,Personal Care,Shampoo 250ml,2,4.0,UPI,0.21,Online
TXN-2025-09340,BILL-10340,2025-03-15,S3,Suburban,C226,Regular,P403,Household,Garbage Bags 20pcs,1,2.8,Credit Card,0.4,Online
TXN-2025-09341,BILL-4113,2025-02-16,S3,Suburban,C022,Regular,P203,Snacks,Chocolate Cookies,1,2.0,Cash,0.02,Online
TXN-2025-09342,BILL-10342,2025-02-18,S3,Suburban,C183,Regular,P402,Household,Dish Soap 500ml,4,3.0,Cash,0.34,In-store
TXN-2025-09343,BILL-10343,2025-01-28,S1,Downtown,C462,Regular,P401,Household,Laundry Detergent 1kg,2,6.5,Credit Card,0.23,In-store
TXN-2025-09344,BILL-4114,2025-03-08,S3,Suburban,C114,Regular,P301,Personal Care,Shampoo 250ml,2,4.0,UPI,0.3,Online
TXN-2025-09345,BILL-5672,2025-02-17,S3,Suburban,C424,New,P403,Household,Garbage Bags 20pcs,2,2.8,Credit Card,0.13,In-store
TXN-2025-09346,BILL-10346,2025-03-21,S3,Suburban,C097,Regular,P202,Snacks,Protein Bar,2,2.5,Cash,0.09,In-store
TXN-2025-09347,BILL-5673,2025-03-22,S1,Downtown,C142,New,P203,Snacks,Chocolate Cookies,2,2.0,Cash,0.02,Online
TXN-2025-09348,BILL-5674,2025-01-01,S3,Suburban,C098,New,P401,Household,Laundry Detergent 1kg,1,6.5,Credit Card,0.18,In-store
TXN-2025-09349,BILL-10349,2025-01-15,S3,Suburban,C298,Regular,P201,Snacks,Potato Chips,1,1.2,UPI,0.03,In-store
TXN-2025-09350,BILL-4116,2025-01-24,S1,Downtown,C151,New,P303,Personal Care,Handwash 300ml,1,3.0,UPI,0.05,In-store
TXN-2025-09351,BILL-5675,2025-01-11,S1,Downtown,C027,New,P103,Beverages,Sparkling Water,2,1.8,UPI,0.06,In-store
TXN-2025-09352,BILL-10352,2025-03-22,S4,City Center,C060,Loyal,P103,Beverages,Sparkling Water,2,1.8,UPI,0.26,In-store
TXN-2025-09353,BILL-10353,2025-03-20,S1,Downtown,C399,Loyal,P101,Beverages,Orange Juice 1L,6,3.5,UPI,0.22,In-store
TXN-2025-09354,BILL-4118,2025-03-14,S4,City Center,C449,Loyal,P201,Snacks,Potato Chips,4,1.2,Credit Card,0.08,In-store
TXN-2025-09355,BILL-4118,2025-02-19,S2,Uptown,C490,New,P402,Household,Dish Soap 500ml,2,3.0,Cash,0.18,In-store
TXN-2025-09356,BILL-4118,2025-03-18,S3,Suburban,C022,Regular,P303,Personal Care,Handwash 300ml,2,3.0,UPI,0.08,In-store
TXN-2025-09357,BILL-4119,2025-03-02,S2,Uptown,C390,Loyal,P303,Personal Care,Handwash 300ml,3,3.0,UPI,0.2,Online
TXN-2025-09358,BILL-10358,2025-03-21,S1,Downtown,C311,Regular,P402,Household,Dish Soap 500ml,2,3.0,Credit Card,0.1,Online
TXN-2025-09359,BILL-4119,2025-02-19,S4,City Center,C371,New,P401,Household,Laundry Detergent 1kg,1,6.5,UPI,0.11,Online
TXN-2025-09360,BILL-5680,2025-01-03,S3,Suburban,C049,Regular,P302,Personal Care,Toothpaste 100g,2,2.2,Credit Card,0.09,In-store
TXN-2025-09361,BILL-10361,2025-02-08,S2,Uptown,C257,Loyal,P202,Snacks,Protein Bar,3,2.5,Credit Card,0.12,In-store
TXN-2025-09362,BILL-4120,2025-01-03,S2,Uptown,C195,Regular,P401,Household,Laundry Detergent 1kg,1,6.5,UPI,0.29,In-store
TXN-2025-09363,BILL-5681,2025-03-29,S4,City Center,C367,Regular,P303,Personal Care,Handwash 300ml,4,3.0,UPI,0.18,In-store
TXN-2025-09364,BILL-5682,2025-01-21,S2,Uptown,C437,New,P403,Household,Garbage Bags 20pcs,2,2.8,Credit Card,0.1,In-store
TXN-2025-09365,BILL-4121,2025-01-02,S2,Uptown,C027,Loyal,P402,Household,Dish Soap 500ml,6,3.0,Credit Card,0.53,In-store
TXN-2025-09366,BILL-10366,2025-03-23,S3,Suburban,C065,Regular,P101,Beverages,Orange Juice 1L,3,3.5,Cash,0.1,In-store
TXN-2025-09367,BILL-5683,2025-01-11,S1,Downtown,C478,Regular,P101,Beverages,Orange Juice 1L,3,3.5,Cash,0.05,In-store
TXN-2025-09368,BILL-4122,2025-02-06,S1,Downtown,C163,Regular,P301,Personal Care,Shampoo 250ml,1,4.0,Credit Card,0.24,In-store
TXN-2025-09369,BILL-4123,2025-01-20,S1,Downtown,C293,New,P102,Beverages,Organic Green Tea,2,4.2,Cash,0.04,In-store
TXN-2025-09370,BILL-5685,2025-03-21,S4,City Center,C317,New,P101,Beverages,Orange Juice 1L,2,3.5,UPI,0.03,In-store
TXN-2025-09371,BILL-4123,2025-02-05,S3,Suburban,C404,Regular,P202,Snacks,Protein Bar,3,2.5,Credit Card,0.03,In-store
TXN-2025-09372,BILL-5686,2025-01-21,S2,Uptown,C211,Regular,P401,Household,Laundry Detergent 1kg,3,6.5,Credit Card,0.11,In-store
TXN-2025-09373,BILL-4124,2025-01-26,S4,City Center,C471,Regular,P103,Beverages,Sparkling Water,4,1.8,Cash,0.11,Online
TXN-2025-09374,BILL-4124,2025-01-30,S1,Downtown,C050,Regular,P103,Beverages,Sparkling Water,3,1.8,Cash,0.06,In-store
TXN-2025-09375,BILL-10375,2025-01-03,S2,Uptown,C224,New,P303,Personal Care,Handwash 300ml,1,3.0,Credit Card,0.09,In-store
TXN-2025-09376,BILL-5688,2025-03-02,S2,Uptown,C296,Regular,P202,Snacks,Protein Bar,4,2.5,Cash,0.05,In-store
TXN-2025-09377,BILL-5688,2025-01-14,S4,City Center,C233,Loyal,P403,Household,Garbage Bags 20pcs,4,2.8,Credit Card,0.42,Online
TXN-2025-09378,BILL-10378,2025-01-17,S1,Downtown,C480,Loyal,P203,Snacks,Chocolate Cookies,2,2.0,Cash,0.06,In-store
TXN-2025-09379,BILL-4126,2025-01-30,S4,City Center,C051,Regular,P202,Snacks,Protein Bar,3,2.5,Credit Card,0.07,In-store
TXN-2025-09380,BILL-4126,2025-02-15,S1,Downtown,C484,Loyal,P202,Snacks,Protein Bar,2,2.5,UPI,0.08,Online
TXN-2025-09381,BILL-10381,2025-01-08,S2,Uptown,C150,Regular,P301,Personal Care,Shampoo 250ml,4,4.0,Credit Card,0.22,Online
TXN-2025-09382,BILL-4127,2025-02-13,S2,Uptown,C400,Regular,P203,Snacks,Chocolate Cookies,3,2.0,Cash,0.05,In-store
TXN-2025-09383,BILL-5691,2025-01-19,S3,Suburban,C329,Loyal,P403,Household,Garbage Bags 20pcs,2,2.8,Credit Card,0.32,Online
TXN-2025-09384,BILL-5692,2025-03-10,S2,Uptown,C313,New,P401,Household,Laundry Detergent 1kg,2,6.5,Cash,0.07,In-store
TXN-2025-09385,BILL-4128,2025-01-15,S3,Suburban,C056,Regular,P101,Beverages,Orange Juice 1L,1,3.5,Cash,0.17,In-store
TXN-2025-09386,BILL-4128,2025-01-18,S2,Uptown,C131,New,P202,Snacks,Protein Bar,1,2.5,Cash,0.03,Online
TXN-2025-09387,BILL-4129,2025-02-14,S3,Suburban,C494,Regular,P102,Beverages,Organic Green Tea,4,4.2,Credit Card,0.17,In-store
TXN-2025-09388,BILL-10388,2025-03-07,S3,Suburban,C251,Regular,P302,Personal Care,Toothpaste 100g,2,2.2,Credit Card,0.2,In-store
TXN-2025-09389,BILL-10389,2025-02-26,S4,City Center,C264,Regular,P303,Personal Care,Handwash 300ml,4,3.0,Cash,0.29,In-store
TXN-2025-09390,BILL-5695,2025-03-15,S4,City Center,C442,Regular,P402,Household,Dish Soap 500ml,2,3.0,UPI,0.38,In-store
TXN-2025-09391,BILL-10391,2025-02-06,S3,Suburban,C031,Regular,P101,Beverages,Orange Juice 1L,3,3.5,Credit Card,0.11,In-store
TXN-2025-09392,BILL-4130,2025-01-05,S4,City Center,C296,New,P301,Personal Care,Shampoo 250ml,2,4.0,UPI,0.12,In-store
